ID,Brand,Gender,Sales_Price,Discount Percentage,Product,Name,Year,ReleaseDate,Product_Category,Description,Retail_Price,Review_ID,Stock,Size,Category_ID,Popular,Color,Image_url
b038b7d0-354d-4909-8be0-059af6e7c2a2,Reebok,Toddler,45.0,0,Reebok club c slip-on,Cardi B Birthday 2020 (TD),2020,2020-11-13,shoe,Reebok club c slip-on cardi b birthday 2020 (td),36.0,CUSKA30,78,31 - 34,S332167850164114,2,"Chalk,black-rose gold","https://stockx.imgix.net/Reebok-Club-C-Slip-On-Cardi-B-Birthday-2020-TD.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605029268"
b5bfc90f-c952-407b-9f1e-ca73b1a6f7f1,Adidas,Men,110.0,0,Adidas samba,Jonah Hill Craft Ochre,2020,2020-11-13,shoe,Adidas samba jonah hill craft ochre,88.0,FT5UJ7U,84,38 - 47,S332167850164114,5,"Craft ochre,tech copper,ecru tint","https://stockx.imgix.net/images/adidas-Samba-Jonah-Hill-Craft-Ochre.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607155910"
b9fd1029-4b85-41d0-b2ed-dd69e24463d8,Jordan,Preschool,65.0,0,Jordan 1 mid alt,Banned 2020 (PS),2020,2020-11-13,shoe,Jordan 1 mid alt banned 2020 (ps),52.0,7KUQ8OS,127,27 - 30,S332167850164114,3,"Black,university red-black-white","https://stockx.imgix.net/Air-Jordan-1-Mid-Alt-Banned-2020-PS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605205611"
be39cb3c-e5c0-4e86-89c1-493824b07eb8,New balance,Men,250.0,0,New balance rc1300,Overcoat,2020,2020-11-13,shoe,New balance rc1300 overcoat,200.0,8KR7LZA,141,38 - 47,S332167850164114,5,"White,white","https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=0"
c32fb4b5-b6ca-4607-a61d-40b03fffa5f5,Vans,Men,108.0,0,Vans old skool dx,Anderson.Paak,2020,2020-11-13,shoe,Vans old skool dx anderson.paak,86.66,35UE3MU,43,38 - 47,S332167850164114,4,"Multi,white","https://stockx.imgix.net/images/Vans-Old-Skool-DX-AndersonPaak.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605811622"
d4c8ce2d-103d-47fc-836e-d073de81ff19,Reebok,Women,100.0,0,Reebok cardi club c,Black (W),2020,2020-11-13,shoe,Reebok cardi club c black (w),80.0,16WYUEC,53,34 - 45,S332167850164114,5,"Core black,core black-clear","https://stockx.imgix.net/images/Reebok-Cardi-Club-C-Black-W.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607414937"
dc86ad5e-2279-41d5-8473-524ed78a8b92,Asics,Men,108.0,0,Asics gel-nandi hi,G-TX Winterized Pack (2020),2020,2020-11-13,shoe,Asics gel-nandi hi g-tx winterized pack (2020),86.66,1XTF1D6,105,38 - 47,S332167850164114,2,"Graphite grey,black","https://stockx.imgix.net/Asics-Gel-Nandi-Hi-G-TX-Winterized-Pack-2020.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605205612"
f2f15322-269e-45dd-a2c8-b30dc7711ba6,Reebok,Women,108.0,0,Reebok cardi club c double,Birthday 2020 (W),2020,2020-11-13,shoe,Reebok cardi club c double birthday 2020 (w),86.66,36HSO5J,94,34 - 45,S332167850164114,1,"Chalk,core black-matte gold","https://stockx.imgix.net/Reebok-Cardi-Club-C-Double-Birthday-2020-W.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605029271"
f3243aa8-eb67-4ca0-ba58-7de23716f052,Nike,Men,200.0,0,Nike lebron 18,Los Angeles By Night,2020,2020-11-13,shoe,Nike lebron 18 los angeles by night,160.0,EW3W6PU,132,38 - 47,S332167850164114,5,"Pink prime,multi-color-blue void","https://stockx.imgix.net/images/Nike-LeBron-18-Los-Angeles-By-Night.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607461689"
f54b8afa-1872-4f93-8a1d-6d8e31fc8ab4,Nike,Men,120.0,0,Nike dunk high sp,Pure Platinum,2020,2020-11-13,shoe,Nike dunk high sp pure platinum,96.0,OI8GZKT,131,38 - 47,S332167850164114,5,"White,grey-white","https://stockx.imgix.net/images/Nike-Dunk-High-SP-White-Grey.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606506196"
f8e1bc24-a732-492e-b012-96810c8eac7b,Reebok,Women,108.0,0,Reebok cardi club c double,Black (W),2020,2020-11-13,shoe,Reebok cardi club c double black (w),86.66,LV6IFHI,139,34 - 45,S332167850164114,4,"Black,black-black","https://stockx.imgix.net/Reebok-Cardi-Club-C-Double-Black-W.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605029272"
fbcda7e3-c3c6-43c0-ade2-01735a75a6fd,Reebok,Child,65.0,0,Reebok cardi club c double,Black (GS),2020,2020-11-13,shoe,Reebok cardi club c double black (gs),52.0,69WU6HM,145,34 - 37,S332167850164114,1,"Black,black-black","https://stockx.imgix.net/Reebok-Cardi-Club-C-Double-Black-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605029268"
03997f72-2b8e-4ad1-900a-de7d2190482f,Nike,Men,220.0,0,Nike acg mountain fly,Gore-tex Khaki,2020,2020-11-12,shoe,Nike acg mountain fly gore-tex khaki,176.0,PQAVKJQ,76,38 - 47,S332167850164114,4,"Khaki,metallic silver","https://stockx.imgix.net/Nike-ACG-Mountain-Fly-Gore-tex-Khaki.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1604746067"
22ad6b9c-8d2c-4300-907d-1da2e88383f1,Nike,Men,220.0,0,Nike acg mountain fly,Gore-tex Black,2020,2020-11-12,shoe,Nike acg mountain fly gore-tex black,176.0,EYH58KA,21,38 - 47,S332167850164114,5,"Black,metallic silver","https://stockx.imgix.net/Nike-ACG-Mountain-Fly-Gore-tex-Black.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605136564"
38f37b87-bf06-456d-97a4-9d5af2c15c01,Converse,Men,120.0,0,Converse g4,ABA,2020,2020-11-12,shoe,Converse g4 aba,96.0,78FYOF9,54,38 - 47,S332167850164114,3,"Enamel red,white-rush blue","https://stockx.imgix.net/Converse-G4-ABA.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605136563"
4922dfb4-837f-4bc0-bfce-679cc38f1e5a,Adidas,Men,130.0,0,Adidas campus prince,032c White,2020,2020-11-12,shoe,Adidas campus prince 032c white,104.0,DKPM1FX,148,38 - 47,S332167850164114,3,"Cloud white,cloud white,cloud white","https://stockx.imgix.net/images/adidas-Campus-Prince-032c-White.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606934219"
50de5057-da9c-4e11-989a-4ebe774848ff,Nike,Men,220.0,0,Nike air vapormax 2020 flyknit,Team Red,2020,2020-11-12,shoe,Nike air vapormax 2020 flyknit team red,176.0,EO7N8JO,61,38 - 47,S332167850164114,3,"Team red,gym red-flash crimson","https://stockx.imgix.net/Nike-Air-VaporMax-2020-Flyknit-Team-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1604746057"
6b01ad79-668a-444e-81c6-521876c889ef,Converse,Men,85.0,0,Converse chuck taylor all-star,70s Hi ABA,2020,2020-11-12,shoe,Converse chuck taylor all-star 70s hi aba,68.0,KM077X5,50,38 - 47,S332167850164114,3,"White,enamel red-rush blue","https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=0"
750549d1-ae72-433e-8ba6-af04c08ca352,Puma,Men,90.0,0,Puma active gaming footwear,Cloud9,2020,2020-11-12,shoe,Puma active gaming footwear cloud9,72.0,BMYWESP,126,38 - 47,S332167850164114,3,"Puma black,hawaiian ocean","https://stockx.imgix.net/Puma-Active-Gaming-Footwear-Cloud9.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605467690"
88b8831f-0625-4c8e-b3a4-0bf34d966d53,Nike,Men,160.0,0,Nike air max 90,Night Silver Bright Crimson,2020,2020-11-12,shoe,Nike air max 90 night silver bright crimson,128.0,VSW6E4L,88,38 - 47,S332167850164114,3,"Night silver,night silver-bright crimson","https://stockx.imgix.net/Nike-Air-Max-90-Night-Silver-Bright-Crimson.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605311559"
8ed00270-38b4-474b-9e61-05aeb2da4845,Vans,Men,108.0,0,Vans old skool,Quartersnacks,2020,2020-11-12,shoe,Vans old skool quartersnacks,86.66,OC9CAPG,88,38 - 47,S332167850164114,1,Blue,"https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=0"
aa4ecb9d-6d78-4233-8e30-659f200c7c68,Adidas,Men,150.0,0,Adidas torsion artillery mid,Kid Cudi x Bill & Ted,2020,2020-11-12,shoe,Adidas torsion artillery mid kid cudi x bill & ted,120.0,WQH34KY,137,38 - 47,S332167850164114,4,"Core black,cloud white,scarlet","https://stockx.imgix.net/adidas-Torsion-Artillery-Mid-Kid-Cudi-x-Bill-and-Ted.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1604746050"
b7bba838-ce06-4e6d-9778-6485dabb7343,Adidas,Men,130.0,0,Adidas campus prince,032c Black,2020,2020-11-12,shoe,Adidas campus prince 032c black,104.0,Z3R6OYA,57,38 - 47,S332167850164114,3,"Core black,core black,core black","https://stockx.imgix.net/images/adidas-Campus-Prince-032c-Black.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606934687"
b95e2009-e2c8-4d7f-9faa-c1100c64fae7,Jordan,Men,220.0,0,Jordan 5 retro,What The,2020,2020-11-12,shoe,Jordan 5 retro what the,176.0,UFESXGD,147,38 - 47,S332167850164114,2,"Varsity maize,court purple-ghost green-solar orange","https://stockx.imgix.net/images/Air-Jordan-5-Retro-What-The-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607015015"
bf7a2454-9014-4dc1-ace9-20959909e7ae,Converse,Men,115.0,0,Converse all-star bb evo,ABA,2020,2020-11-12,shoe,Converse all-star bb evo aba,92.0,4Y4YMCC,107,38 - 47,S332167850164114,5,"Enamel red,rush blue-white","https://stockx.imgix.net/Converse-All-Star-BB-Evo-ABA.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605136563"
d2e6ccf8-4ebc-44f7-b0d0-66ec2e82b3ed,Nike,Women,220.0,0,Nike air vapormax 2020 flyknit,Black Barely Volt (W),2020,2020-11-12,shoe,Nike air vapormax 2020 flyknit black barely volt (w),176.0,9OFIWFK,109,34 - 45,S332167850164114,4,"Black,white-barely volt-atomic pink-royal pulse-crimson tint","https://stockx.imgix.net/Nike-Air-VaporMax-2020-Flyknit-Black-Barely-Volt-W.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1604746057"
d623c56b-b0be-4bbb-af19-da6b8f7c0be8,Puma,Men,100.0,0,Puma future rider,Cloud9,2020,2020-11-12,shoe,Puma future rider cloud9,80.0,60TB5O1,85,38 - 47,S332167850164114,2,Puma white,"https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=0"
d7c95588-e62a-4980-94a5-a626557b4802,Jordan,Child,140.0,0,Jordan 5 retro,What The (GS),2020,2020-11-12,shoe,Jordan 5 retro what the (gs),112.0,O4KE2N2,113,34 - 37,S332167850164114,5,"Varsity maize,court purple-ghost green-solar orange","https://stockx.imgix.net/images/Air-Jordan-5-Retro-What-The-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607092995"
f888ff7a-5391-4fa9-b335-ec7294e90be2,Vans,Men,108.0,0,Vans lampin,Quartersnacks,2020,2020-11-12,shoe,Vans lampin quartersnacks,86.66,T5HQM93,35,38 - 47,S332167850164114,3,White,"https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=0"
fa88ec44-59e4-4c5e-841c-e0f42f18f204,Nike,Men,220.0,0,Nike acg mountain fly,Gore-tex Dark Grey,2020,2020-11-12,shoe,Nike acg mountain fly gore-tex dark grey,176.0,WJU4II5,56,38 - 47,S332167850164114,2,"Black,dark grey-black","https://stockx.imgix.net/Nike-ACG-Mountain-Fly-Gore-tex-Dark-Grey.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1604746068"
163ed0f9-cdb1-46ad-8d7b-ba791cdf1fba,Nike,Men,110.0,0,Nike sb dunk low,atmos Elephant,2020,2020-11-11,shoe,Nike sb dunk low atmos elephant,88.0,U2VVCUO,81,38 - 47,S332167850164114,1,"Medium grey,black-white-clear jade","https://stockx.imgix.net/images/Nike-SB-Dunk-Low-atmos-Elephant-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607016522"
197c711a-f61c-4a85-9ec3-7d5e620a1045,Reebok,Men,100.0,0,Reebok classic leather legacy,Assassin's Creed Valhalla,2020,2020-11-11,shoe,Reebok classic leather legacy assassin's creed valhalla,80.0,CP1AD25,94,38 - 47,S332167850164114,1,"Cold grey 2,cold grey 6-black","https://stockx.imgix.net/Reebok-Classic-Leather-Legacy-Assassins-Creed-Valhalla.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1603784991"
223179c1-6a34-413d-a2af-478f4cbd5af9,Puma,Men,130.0,0,Puma clyde all-pro,White Black,2020,2020-11-11,shoe,Puma clyde all-pro white black,104.0,09ZMO2C,118,38 - 47,S332167850164114,1,"Puma white,puma black","https://stockx.imgix.net/Puma-Clyde-All-Pro-White-Black.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605136559"
31499a22-3fcf-49a3-b294-d5b599677bea,Adidas,Men,280.0,0,Adidas type 0-6,0AMC Core Black,2020,2020-11-11,shoe,Adidas type 0-6 0amc core black,224.0,TJ4YYSS,51,38 - 47,S332167850164114,4,"Core black,echo white,core black","https://stockx.imgix.net/adidas-Type-0-6-0AMC-Core-Black.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1604746065"
3563b495-0360-47d8-b925-14ee10a3acc9,Vans,Men,108.0,0,Vans sk8-hi,MoMA Lyubov Popova,2020,2020-11-11,shoe,Vans sk8-hi moma lyubov popova,86.66,36S1U91,40,38 - 47,S332167850164114,4,Lyubov popova,"https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=0"
3d102e0b-ea1f-478b-8df8-20a92faa2b1d,Nike,Child,110.0,0,Nike kyrie 7,Creator (GS),2020,2020-11-11,shoe,Nike kyrie 7 creator (gs),88.0,WA9RIR7,135,34 - 37,S332167850164114,2,"Active fuchsia,black-ghost-multi-color","https://stockx.imgix.net/Nike-Kyrie-7-Creator-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605136558"
4eca566a-3c01-41a4-92eb-4ef46d78b702,Reebok,Men,108.0,0,Reebok zig kinetica,Assassin's Creed Valhalla,2020,2020-11-11,shoe,Reebok zig kinetica assassin's creed valhalla,86.66,KDPCURM,66,38 - 47,S332167850164114,4,"Black,silver metallic-white","https://stockx.imgix.net/Reebok-Zig-Kinetica-Assassins-Creed-Valhalla.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1603784991"
5303235f-789c-4474-82c3-a7ab64dac4c8,Reebok,Men,105.0,0,Reebok club c revenge,Assassin's Creed Valhalla,2020,2020-11-11,shoe,Reebok club c revenge assassin's creed valhalla,84.0,J8J23QY,107,38 - 47,S332167850164114,2,"White,utility beige-silver metallic","https://stockx.imgix.net/Reebok-Club-C-Revenge-Assassins-Creed-Valhalla.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1603481985"
54b5eec4-494e-434b-a04f-1f086588b795,Vans,Men,80.0,0,Vans era,MoMA Edvard Munch,2020,2020-11-11,shoe,Vans era moma edvard munch,64.0,ZPVY4OD,44,38 - 47,S332167850164114,5,Edvard munch,"https://stockx.imgix.net/Vans-Era-MoMA-Edvard-Munch.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605301858"
7075f805-b26d-42c3-8824-8035f446a973,Adidas,Preschool,160.0,0,Adidas yeezy boost 350 v2,Fade (Kids),2020,2020-11-11,shoe,Adidas yeezy boost 350 v2 fade (kids),128.0,EYMYG5K,147,27 - 30,S332167850164114,3,"Yecher,yecher,yecher","https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=0"
73913591-0306-4c48-950f-382eda6c0775,Adidas,Men,220.0,0,Adidas yeezy boost 350 v2,Fade,2020,2020-11-11,shoe,Adidas yeezy boost 350 v2 fade,176.0,O4FOBH2,108,38 - 47,S332167850164114,5,"Yecher,yecher,yecher","https://stockx.imgix.net/images/adidas-Yeezy-Boost-350-V2-Yecher-1.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606325394"
7e707f4f-97fa-4ff5-acba-7b82fb1af8fb,Adidas,Toddler,140.0,0,Adidas yeezy boost 350 v2,Fade (Infants),2020,2020-11-11,shoe,Adidas yeezy boost 350 v2 fade (infants),112.0,AHW6F1S,93,31 - 34,S332167850164114,5,"Yecher,yecher,yecher","https://stockx-assets.imgix.net/media/New-Product-Placeholder-Default.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=0"
84b7a821-7c46-4652-9509-ee790eca3bd8,Vans,Men,85.0,0,Vans authentic,MoMA Jackson Pollock,2020,2020-11-11,shoe,Vans authentic moma jackson pollock,68.0,8T0IW47,148,38 - 47,S332167850164114,2,Jackson pollock,"https://stockx.imgix.net/Vans-Authentic-MoMA-Jackson-Pollock.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605303873"
9edb58b7-64da-4142-89df-2465fc9c4b45,Nike,Women,120.0,0,Nike tc 7900 lx,3M Pink Blast (W),2020,2020-11-11,shoe,Nike tc 7900 lx 3m pink blast (w),96.0,G8GYK2G,98,34 - 45,S332167850164114,5,"Pink blast,light orewood brown-hyper crimson-reflect silver","https://stockx.imgix.net/Nike-TC-7900-LX-3M-Pink-Blast-W.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605311560"
ae080daf-8b66-4b1b-9e1c-0fe46f83e036,Vans,Men,80.0,0,Vans era,MoMA Faith Ringgold,2020,2020-11-11,shoe,Vans era moma faith ringgold,64.0,252ZR50,90,38 - 47,S332167850164114,4,Faith ringgold,"https://stockx.imgix.net/Vans-Era-MoMA-Faith-Ringgold.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605302910"
b0a379a3-93a9-45e3-a049-c42650c7c334,Puma,Men,130.0,0,Puma clyde all-pro,White Blue Atoll,2020,2020-11-11,shoe,Puma clyde all-pro white blue atoll,104.0,SVRBV2Q,147,38 - 47,S332167850164114,5,"Puma white,blue atoll","https://stockx.imgix.net/Puma-Clyde-All-Pro-White-Blue-Atoll.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605136558"
b4896380-a5ab-429f-8a3f-c2bd6aaec590,New balance,Child,140.0,0,New balance kawhi,Seismic Moment (GS),2020,2020-11-11,shoe,New balance kawhi seismic moment (gs),112.0,HRZBBER,99,34 - 37,S332167850164114,4,"Munsell white,team red","https://stockx.imgix.net/Nike-Air-Max-270-XX-Summit-White-Pistachio-Frost-W.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1603481985"
be487979-3667-4b73-988a-4605401fe589,Adidas,Men,280.0,0,Adidas type 0-6,0AMC Sand,2020,2020-11-11,shoe,Adidas type 0-6 0amc sand,224.0,2VKYWFN,91,38 - 47,S332167850164114,5,"Sand,sand,core black","https://stockx.imgix.net/adidas-Type-0-6-0AMC-Sand.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1604746066"
c9aebce0-5c4e-4ee7-a653-6f6c73d031a2,Nike,Women,120.0,0,Nike tc 7900 lx,3M Light Orewood Brown (W),2020,2020-11-11,shoe,Nike tc 7900 lx 3m light orewood brown (w),96.0,IEOC129,98,34 - 45,S332167850164114,3,"Light orewood brown,black-hyper crimson-reflect silver","https://stockx.imgix.net/Nike-TC-7900-LX-3M-Light-Orewood-Brown-W.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605311560"
d5ab1d6c-fc0c-41be-9d65-6692cd3e6928,Adidas,Men,280.0,0,Adidas type 0-6,0AMC Earth Green,2020,2020-11-11,shoe,Adidas type 0-6 0amc earth green,224.0,PBEJV5B,43,38 - 47,S332167850164114,4,"Earth green,raw khaki,solar lime","https://stockx.imgix.net/adidas-Type-0-6-0AMC-Earth-Green.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1604746065"
ed5fff29-a6b6-49a7-8548-da539d1cd4d6,Adidas,Men,280.0,0,Adidas type 0-6,0AMC Aluminum,2020,2020-11-11,shoe,Adidas type 0-6 0amc aluminum,224.0,2VXN9UK,96,38 - 47,S332167850164114,4,"Aluminum,aluminum,vapour orange","https://stockx.imgix.net/adidas-Type-0-6-0AMC-Aluminum.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1604746066"
ee29a334-0e8b-4a5d-9016-c5e3d25e8796,New balance,Men,160.0,0,New balance kawhi,Seismic Moment,2020,2020-11-11,shoe,New balance kawhi seismic moment,128.0,G7DZ2H8,63,38 - 47,S332167850164114,4,"Munsell white,team red","https://stockx.imgix.net/Nike-Air-Max-270-XX-Summit-White-Pistachio-Frost-W.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1603481985"
ee3574d3-0d0f-48a1-a4b0-1e03e80da25d,Nike,Men,130.0,0,Nike kyrie 7,Creator,2020,2020-11-11,shoe,Nike kyrie 7 creator,104.0,O6FKI0S,126,38 - 47,S332167850164114,2,"Active fuchsia,black-ghost-multi-color","https://stockx.imgix.net/Nike-Kyrie-7-Creator.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605136558"
f2224ae0-82b0-4da8-a95f-3de840c6c7fa,Jordan,Men,180.0,0,Jordan xxxv,DNA,2020,2020-11-11,shoe,Jordan xxxv dna,144.0,OZB5Z09,65,38 - 47,S332167850164114,5,"White,gym red-black","https://stockx.imgix.net/Air-Jordan-XXXV-DNA.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605112351"
f443886e-de89-4932-bc91-6d121db37044,Vans,Men,85.0,0,Vans classic slip-on,MoMA Faith Ringgold,2020,2020-11-11,shoe,Vans classic slip-on moma faith ringgold,68.0,WVDB5EF,141,38 - 47,S332167850164114,2,Faith ringgold,"https://stockx.imgix.net/Vans-Classic-Slip-On-MoMA-Faith-Ringgold.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605303608"
f7dafd67-627d-431a-aa1b-d50d32a77bc4,New balance,Men,90.0,0,New balance 327,Kawhi Seismic Moment,2020,2020-11-11,shoe,New balance 327 kawhi seismic moment,72.0,ISHZX0R,39,38 - 47,S332167850164114,3,"Munsell white,team carolina-team orange","https://stockx.imgix.net/New-Balance-327-Kawhi-Seismic-Moment.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605136562"
f81dc922-814d-499c-8b98-4bb106c7852f,Converse,Men,100.0,0,Converse chuck taylor all-star,70s Hi Golf Wang Denim Polka Dots,2020,2020-11-11,shoe,Converse chuck taylor all-star 70s hi golf wang denim polka dots,80.0,NCN2ULJ,142,38 - 47,S332167850164114,2,"Blue,egret-black","https://stockx.imgix.net/Converse-Chuck-Taylor-All-Star-70s-Hi-Golf-Wang-Denim-Polka-Dots.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1605029266"
d01d36da-9bea-4b6f-9dfd-1242a83dd6b9,Converse,Men,235.0,0,Converse chuck taylor all-star,Ni Hi N.HOOLYWOOD,2020,2020-11-10,shoe,Converse chuck taylor all-star ni hi n.hoolywood,188.0,1R78BBR,25,38 - 47,S332167850164114,3,"Black,white-egret","https://stockx.imgix.net/Converse-Chuck-Taylor-All-Star-Ni-Hi-NHOOLYWOOD.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600156159"
1f94924e-bdcc-4ccd-8384-5ec5b0a6b88a,Nike,Toddler,60.0,0,Nike dunk low,Veneer 2020 (TD),2020,2020-11-10,shoe,Nike dunk low veneer 2020 (td),48.0,59S971L,60,31 - 34,S332167850164114,2,"Veneer,autumn green-deep purple","https://stockx.imgix.net/images/Nike-Dunk-Low-Veneer-2020-TD.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1607037686"
24629d88-75eb-423e-bd81-02108cd68ada,Adidas,Men,275.0,0,Adidas nemeziz+ fg,Precision to Blur Core Black,2020,2020-11-10,shoe,Adidas nemeziz+ fg precision to blur core black,220.0,GNMYDXG,15,38 - 47,S332167850164114,5,"Cloud white,gold metallic,core black","https://stockx.imgix.net/images/adidas-Nemeziz-FG-Precision-to-Blur-Core-Black.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1606940072"
